Date,daily_ret
2015-10-16,-0.08870034708831465
2015-10-19,0.05924672027084199
2015-10-20,-0.1378345984818219
2015-10-22,0.17493049119555137
2015-10-23,-0.053638335633997225
2015-10-26,-0.0325067722442175
2015-10-27,-0.015507215162610333
2015-10-28,-0.005906803762852797
2015-10-29,0.11597711267605626
2015-10-30,0.11279826464208242
2015-11-02,-0.0570618465355307
2015-11-03,-0.060139071603082184
2015-11-04,0.013997200559888068
2015-11-05,-0.02800236639716025
2015-11-06,-0.02901196997362554
2015-11-09,-0.08399498537400762
2015-11-10,0.09169708029197077
2015-11-11,0.0
2015-11-12,-0.04492269118261594
2015-11-13,0.0
2015-11-16,0.047035659593086754
2015-11-17,-0.015043877977434117
2015-11-18,0.09100551548578695
2015-11-19,-0.18063387128135333
2015-11-20,0.10180351210251559
2015-11-23,0.01787637303467604
2015-11-24,-0.13859500634786293
2015-11-25,0.08793908130680417
2015-11-26,0.08060510273199362
2015-11-27,-0.015043877977434117
2015-11-30,0.2615613067458633
2015-12-01,-0.24449302169160925
2015-12-02,0.20832405964834178
2015-12-03,0.03941794068889304
2015-12-04,-0.0008860535176324902
2015-12-07,-0.06243348705214624
2015-12-08,-0.027052591751797195
2015-12-09,0.0
2015-12-10,0.027804783200466643
2015-12-11,0.04426787741203175
2015-12-14,-0.15887681159420286
2015-12-15,-0.09239715701055362
2015-12-16,0.051020408163265474
2015-12-17,-0.024610521562429488
2015-12-18,0.021296296296296147
2015-12-21,0.12783318223028095
2015-12-22,0.019091639871382515
2015-12-23,0.02819956616052055
2015-12-24,0.0
2015-12-28,-0.06846950517836592
2015-12-29,0.07350216182828895
2015-12-30,-0.040084388185654074
2015-12-31,-0.043356643356643354
2016-01-04,-0.1449456975772766
2016-01-05,0.10063507572056674
2016-01-06,0.07922769640479355
2016-01-07,0.07217766810610726
2016-01-08,-0.08208668968162636
2016-01-11,-0.08963643961554535
2016-01-12,0.049116364470966234
2016-01-13,-0.07022533362502725
2016-01-14,0.08235294117647052
2016-01-15,0.15521739130434775
2016-01-18,0.026910048927361707
2016-01-19,-0.13615539673813448
2016-01-20,-0.09079338141705551
2016-01-21,-0.15002333177788163
2016-01-22,0.21136426022508936
2016-01-25,-0.15839564921821891
2016-01-26,0.2886375875067313
2016-01-27,-0.026953614709569584
2016-01-28,0.0
2016-01-29,0.21365686063989697
2016-02-01,-0.1482661004953998
2016-02-02,-0.019318653926049034
2016-02-03,0.02880745604744761
2016-02-04,0.032324480131768585
2016-02-05,0.028520143597925873
2016-02-11,-0.010277292999805954
2016-02-12,-0.003526645768025083
2016-02-15,-0.014156508061344941
2016-02-16,-0.01695253290785792
2016-02-17,-0.1014404544532359
2016-02-18,0.06773538044705352
2016-02-19,-0.10890251638824278
2016-02-22,0.01708590412909361
2016-02-23,0.11992533831077923
2016-02-24,0.026874999999999982
2016-02-25,0.1085412862649624
2016-02-26,-0.07192532942898977
2016-02-29,0.17314139223032932
2016-03-01,-0.1174987392839133
2016-03-02,0.08171428571428585
2016-03-03,-0.10706110230674415
2016-03-04,-0.11260106487872212
2016-03-07,0.06355555555555559
2016-03-08,-0.04492269118261594
2016-03-09,0.07831984248523294
2016-03-10,0.0
2016-03-11,-0.02901196997362554
2016-03-14,0.06707062264939401
2016-03-15,0.03152535735265327
